LABEL=person
id:INT32:ID,name:STRING,born:INT32:OPTIONAL,poster_image:STRING:OPTIONAL
3397,Ramona Marquez,2001,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png
3398,Tom Hooper,1000,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png
3399,David Seidler,1000,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png
3460,Daniel Day-Lewis,1957,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png
3461,Kevin J. O'Connor,1963,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png
3462,Barry Del Sherman,1962,https://image.tmdb.org/t/p/w185/8uUOdG0fTnPYNkSgPpQDhzxSrjw.jpg
3463,Paul F. Tompkins,1968,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png
3464,Paul Thomas Anderson,1970,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png
3625,Meryl Streep,1949,https://image.tmdb.org/t/p/w185/oTJj6bLpbmseLww03MOn0eDqYuh.jpg
3626,Anthony Stewart Head,1954,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png
3627,Harry Lloyd,1983,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png
3628,Iain Glen,1961,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png
3629,Olivia Colman,1974,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png
3630,Phyllida Lloyd,1957,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png
3631,Abi Morgan,1000,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png
3681,Sean Connery,1930,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png
3682,Andy García,1956,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png
3683,Charles Martin Smith,1953,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png
3684,Richard Bradford,1937,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png
3685,Billy Drago,1949,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png
3686,Patricia Clarkson,1959,https://image.tmdb.org/t/p/w185/10ZSyaUqzUlKTd60HmeiGhlytZG.jpg
3687,Don Harvey,1960,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png
3688,Brian De Palma,1940,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png
3689,Art Linson,1000,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png
3690,David Mamet,1947,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png
3754,Philip Seymour Hoffman,1967,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png
3755,Kwesi Ameyaw,1975,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png
3756,Chris Cooper,1951,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png
3757,Clifton Collins  Jr.,1970,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png
3758,Mark Pellegrino,1965,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png
3759,Amy Ryan,1969,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png
3760,Bennett Miller,1966,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png
3761,Dan Futterman,1967,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png
3916,Anna Faris,1976,https://assets.tmdb.org/assets/7f29bd8b3370c71dd379b0e8b570887c/images/no-poster-w185-v2.png
3917,Giovanni Ribisi,1974,https://image.tmdb.org/t/p/w185/mLQrEU7X7GD5V7i1clGRqpg8PVk.jpg
